+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------------+--------+------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------------+--------+------------------------------------------------------------+
| Mod name                         | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                                    | Exists | Ore Dict keys                                              |
| Quark                            | quark:slate_speleothem                                       |    1745 |    false |    7372 |         0 | Slate Speleothem                                                | true   |                                                            |
| Quark                            | quark:slate_wall                                             |    1777 |    false |    7406 |         0 | Slate Wall                                                      | true   |                                                            |
| Quark                            | quark:smoker                                                 |    1817 |    false |    7439 |         0 | Nether Smoker                                                   | true   |                                                            |
| Quark                            | quark:snow_bricks                                            |    2146 |    false |    7709 |         0 | Snow Bricks                                                     | true   |                                                            |
| Quark                            | quark:snow_bricks_slab                                       |    2148 |    false |    7711 |         0 | Snow Brick Slab                                                 | true   |                                                            |
| Quark                            | quark:snow_bricks_slab_double                                |    2149 |    false |         |           | tile.snow_bricks_slab_double.name                               | true   |                                                            |
| Quark                            | quark:snow_bricks_stairs                                     |    2147 |    false |    7710 |         0 | Snow Brick Stairs                                               | true   |                                                            |
| Quark                            | quark:snow_bricks_wall                                       |    2150 |    false |    7712 |         0 | Snow Brick Wall                                                 | true   |                                                            |
| Quark                            | quark:soul_sandstone                                         |    2152 |    false |    7714 |         0 | Soul Sandstone                                                  | true   |                                                            |
| Quark                            | quark:soul_sandstone_bricks_slab                             |    1894 |    false |    7523 |         0 | Soul Sandstone Brick Slab                                       | true   |                                                            |
| Quark                            | quark:soul_sandstone_bricks_slab_double                      |    1895 |    false |         |           | tile.soul_sandstone_bricks_slab_double.name                     | true   |                                                            |
| Quark                            | quark:soul_sandstone_bricks_stairs                           |    1883 |    false |    7517 |         0 | Soul Sandstone Brick Stairs                                     | true   |                                                            |
| Quark                            | quark:soul_sandstone_slab                                    |    2153 |    false |    7715 |         0 | Soul Sandstone Slab                                             | true   |                                                            |
| Quark                            | quark:soul_sandstone_slab_double                             |    2154 |    false |         |           | tile.soul_sandstone_slab_double.name                            | true   |                                                            |
| Quark                            | quark:soul_sandstone_smooth_slab                             |    1892 |    false |    7522 |         0 | Polished Soul Sandstone Slab                                    | true   |                                                            |
| Quark                            | quark:soul_sandstone_smooth_slab_double                      |    1893 |    false |         |           | tile.soul_sandstone_smooth_slab_double.name                     | true   |                                                            |
| Quark                            | quark:soul_sandstone_stairs                                  |    2155 |    false |    7716 |         0 | Soul Sandstone Stairs                                           | true   |                                                            |
| Quark                            | quark:soul_sandstone_wall                                    |    2156 |    false |    7717 |         0 | Soul Sandstone Wall                                             | true   |                                                            |
| Quark                            | quark:spruce_button                                          |    1858 |    false |    7482 |         0 | Spruce Button                                                   | true   | buttonWood                                                 |
| Quark                            | quark:spruce_pressure_plate                                  |    1853 |    false |    7477 |         0 | Spruce Pressure Plate                                           | true   | pressurePlateWood                                          |
| Quark                            | quark:spruce_trapdoor                                        |    1818 |    false |    7440 |         0 | Spruce Trapdoor                                                 | true   | trapdoorWood                                               |
| Quark                            | quark:stained_clay_tiles                                     |    1965 |    false |    7576 |         0 | White Terracotta Shingles                                       | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_black_slab                          |    2012 |    false |    7608 |         0 | Black Terracotta Shingle Slab                                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_black_slab_double                   |    2013 |    false |         |           | tile.stained_clay_tiles_black_slab_double.name                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_black_stairs                        |    1981 |    false |    7592 |         0 | Black Terracotta Shingle Stairs                                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_blue_slab                           |    2004 |    false |    7604 |         0 | Blue Terracotta Shingle Slab                                    | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_blue_slab_double                    |    2005 |    false |         |           | tile.stained_clay_tiles_blue_slab_double.name                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_blue_stairs                         |    1977 |    false |    7588 |         0 | Blue Terracotta Shingle Stairs                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_brown_slab                          |    2006 |    false |    7605 |         0 | Brown Terracotta Shingle Slab                                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_brown_slab_double                   |    2007 |    false |         |           | tile.stained_clay_tiles_brown_slab_double.name                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_brown_stairs                        |    1978 |    false |    7589 |         0 | Brown Terracotta Shingle Stairs                                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_cyan_slab                           |    2000 |    false |    7602 |         0 | Cyan Terracotta Shingle Slab                                    | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_cyan_slab_double                    |    2001 |    false |         |           | tile.stained_clay_tiles_cyan_slab_double.name                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_cyan_stairs                         |    1975 |    false |    7586 |         0 | Cyan Terracotta Shingle Stairs                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_gray_slab                           |    1996 |    false |    7600 |         0 | Gray Terracotta Shingle Slab                                    | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_gray_slab_double                    |    1997 |    false |         |           | tile.stained_clay_tiles_gray_slab_double.name                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_gray_stairs                         |    1973 |    false |    7584 |         0 | Gray Terracotta Shingle Stairs                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_green_slab                          |    2008 |    false |    7606 |         0 | Green Terracotta Shingle Slab                                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_green_slab_double                   |    2009 |    false |         |           | tile.stained_clay_tiles_green_slab_double.name                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_green_stairs                        |    1979 |    false |    7590 |         0 | Green Terracotta Shingle Stairs                                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_light_blue_slab                     |    1988 |    false |    7596 |         0 | Light Blue Terracotta Shingle Slab                              | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_light_blue_slab_double              |    1989 |    false |         |           | tile.stained_clay_tiles_light_blue_slab_double.name             | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_light_blue_stairs                   |    1969 |    false |    7580 |         0 | Light Blue Terracotta Shingle Stairs                            | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_lime_slab                           |    1992 |    false |    7598 |         0 | Lime Terracotta Shingle Slab                                    | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_lime_slab_double                    |    1993 |    false |         |           | tile.stained_clay_tiles_lime_slab_double.name                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_lime_stairs                         |    1971 |    false |    7582 |         0 | Lime Terracotta Shingle Stairs                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_magenta_slab                        |    1986 |    false |    7595 |         0 | Magenta Terracotta Shingle Slab                                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_magenta_slab_double                 |    1987 |    false |         |           | tile.stained_clay_tiles_magenta_slab_double.name                | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_magenta_stairs                      |    1968 |    false |    7579 |         0 | Magenta Terracotta Shingle Stairs                               | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_orange_slab                         |    1984 |    false |    7594 |         0 | Orange Terracotta Shingle Slab                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_orange_slab_double                  |    1985 |    false |         |           | tile.stained_clay_tiles_orange_slab_double.name                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_orange_stairs                       |    1967 |    false |    7578 |         0 | Orange Terracotta Shingle Stairs                                | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_pink_slab                           |    1994 |    false |    7599 |         0 | Pink Terracotta Shingle Slab                                    | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_pink_slab_double                    |    1995 |    false |         |           | tile.stained_clay_tiles_pink_slab_double.name                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_pink_stairs                         |    1972 |    false |    7583 |         0 | Pink Terracotta Shingle Stairs                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_purple_slab                         |    2002 |    false |    7603 |         0 | Purple Terracotta Shingle Slab                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_purple_slab_double                  |    2003 |    false |         |           | tile.stained_clay_tiles_purple_slab_double.name                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_purple_stairs                       |    1976 |    false |    7587 |         0 | Purple Terracotta Shingle Stairs                                | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_red_slab                            |    2010 |    false |    7607 |         0 | Red Terracotta Shingle Slab                                     | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_red_slab_double                     |    2011 |    false |         |           | tile.stained_clay_tiles_red_slab_double.name                    | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_red_stairs                          |    1980 |    false |    7591 |         0 | Red Terracotta Shingle Stairs                                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_silver_slab                         |    1998 |    false |    7601 |         0 | Light Gray Terracotta Shingle Slab                              | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_silver_slab_double                  |    1999 |    false |         |           | tile.stained_clay_tiles_silver_slab_double.name                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_silver_stairs                       |    1974 |    false |    7585 |         0 | Light Gray Terracotta Shingle Stairs                            | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_white_slab                          |    1982 |    false |    7593 |         0 | White Terracotta Shingle Slab                                   | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_white_slab_double                   |    1983 |    false |         |           | tile.stained_clay_tiles_white_slab_double.name                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_white_stairs                        |    1966 |    false |    7577 |         0 | White Terracotta Shingle Stairs                                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_yellow_slab                         |    1990 |    false |    7597 |         0 | Yellow Terracotta Shingle Slab                                  | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_yellow_slab_double                  |    1991 |    false |         |           | tile.stained_clay_tiles_yellow_slab_double.name                 | true   |                                                            |
| Quark                            | quark:stained_clay_tiles_yellow_stairs                       |    1970 |    false |    7581 |         0 | Yellow Terracotta Shingle Stairs                                | true   |                                                            |
| Quark                            | quark:stained_planks                                         |    1912 |    false |    7540 |         0 | White Stained Planks                                            | true   | plankStained,plankWood                                     |
| Quark                            | quark:stained_planks_black_slab                              |    1959 |    false |    7572 |         0 | Black Stained Wood Slab                                         | true   |                                                            |
| Quark                            | quark:stained_planks_black_slab_double                       |    1960 |    false |         |           | tile.stained_planks_black_slab_double.name                      | true   |                                                            |
| Quark                            | quark:stained_planks_black_stairs                            |    1928 |    false |    7556 |         0 | Black Stained Wood Stairs                                       | true   |                                                            |
| Quark                            | quark:stained_planks_blue_slab                               |    1951 |    false |    7568 |         0 | Blue Stained Wood Slab                                          | true   |                                                            |
| Quark                            | quark:stained_planks_blue_slab_double                        |    1952 |    false |         |           | tile.stained_planks_blue_slab_double.name                       | true   |                                                            |
| Quark                            | quark:stained_planks_blue_stairs                             |    1924 |    false |    7552 |         0 | Blue Stained Wood Stairs                                        | true   |                                                            |
| Quark                            | quark:stained_planks_brown_slab                              |    1953 |    false |    7569 |         0 | Brown Stained Wood Slab                                         | true   |                                                            |
| Quark                            | quark:stained_planks_brown_slab_double                       |    1954 |    false |         |           | tile.stained_planks_brown_slab_double.name                      | true   |                                                            |
| Quark                            | quark:stained_planks_brown_stairs                            |    1925 |    false |    7553 |         0 | Brown Stained Wood Stairs                                       | true   |                                                            |
| Quark                            | quark:stained_planks_cyan_slab                               |    1947 |    false |    7566 |         0 | Cyan Stained Wood Slab                                          | true   |                                                            |
| Quark                            | quark:stained_planks_cyan_slab_double                        |    1948 |    false |         |           | tile.stained_planks_cyan_slab_double.name                       | true   |                                                            |
| Quark                            | quark:stained_planks_cyan_stairs                             |    1922 |    false |    7550 |         0 | Cyan Stained Wood Stairs                                        | true   |                                                            |
| Quark                            | quark:stained_planks_gray_slab                               |    1943 |    false |    7564 |         0 | Gray Stained Wood Slab                                          | true   |                                                            |
| Quark                            | quark:stained_planks_gray_slab_double                        |    1944 |    false |         |           | tile.stained_planks_gray_slab_double.name                       | true   |                                                            |
| Quark                            | quark:stained_planks_gray_stairs                             |    1920 |    false |    7548 |         0 | Gray Stained Wood Stairs                                        | true   |                                                            |
| Quark                            | quark:stained_planks_green_slab                              |    1955 |    false |    7570 |         0 | Green Stained Wood Slab                                         | true   |                                                            |
| Quark                            | quark:stained_planks_green_slab_double                       |    1956 |    false |         |           | tile.stained_planks_green_slab_double.name                      | true   |                                                            |
| Quark                            | quark:stained_planks_green_stairs                            |    1926 |    false |    7554 |         0 | Green Stained Wood Stairs                                       | true   |                                                            |
| Quark                            | quark:stained_planks_light_blue_slab                         |    1935 |    false |    7560 |         0 | Light Blue Stained Wood Slab                                    | true   |                                                            |
| Quark                            | quark:stained_planks_light_blue_slab_double                  |    1936 |    false |         |           | tile.stained_planks_light_blue_slab_double.name                 | true   |                                                            |
| Quark                            | quark:stained_planks_light_blue_stairs                       |    1916 |    false |    7544 |         0 | Light Blue Stained Wood Stairs                                  | true   |                                                            |
| Quark                            | quark:stained_planks_lime_slab                               |    1939 |    false |    7562 |         0 | Lime Stained Wood Slab                                          | true   |                                                            |
| Quark                            | quark:stained_planks_lime_slab_double                        |    1940 |    false |         |           | tile.stained_planks_lime_slab_double.name                       | true   |                                                            |
| Quark                            | quark:stained_planks_lime_stairs                             |    1918 |    false |    7546 |         0 | Lime Stained Wood Stairs                                        | true   |                                                            |
| Quark                            | quark:stained_planks_magenta_slab                            |    1933 |    false |    7559 |         0 | Magenta Stained Wood Slab                                       | true   |                                                            |
| Quark                            | quark:stained_planks_magenta_slab_double                     |    1934 |    false |         |           | tile.stained_planks_magenta_slab_double.name                    | true   |                                                            |
| Quark                            | quark:stained_planks_magenta_stairs                          |    1915 |    false |    7543 |         0 | Magenta Stained Wood Stairs                                     | true   |                                                            |
| Quark                            | quark:stained_planks_orange_slab                             |    1931 |    false |    7558 |         0 | Orange Stained Wood Slab                                        | true   |                                                            |
| Quark                            | quark:stained_planks_orange_slab_double                      |    1932 |    false |         |           | tile.stained_planks_orange_slab_double.name                     | true   |                                                            |
| Quark                            | quark:stained_planks_orange_stairs                           |    1914 |    false |    7542 |         0 | Orange Stained Wood Stairs                                      | true   |                                                            |
| Quark                            | quark:stained_planks_pink_slab                               |    1941 |    false |    7563 |         0 | Pink Stained Wood Slab                                          | true   |                                                            |
| Quark                            | quark:stained_planks_pink_slab_double                        |    1942 |    false |         |           | tile.stained_planks_pink_slab_double.name                       | true   |                                                            |
| Quark                            | quark:stained_planks_pink_stairs                             |    1919 |    false |    7547 |         0 | Pink Stained Wood Stairs                                        | true   |                                                            |
| Quark                            | quark:stained_planks_purple_slab                             |    1949 |    false |    7567 |         0 | Purple Stained Wood Slab                                        | true   |                                                            |
| Quark                            | quark:stained_planks_purple_slab_double                      |    1950 |    false |         |           | tile.stained_planks_purple_slab_double.name                     | true   |                                                            |
| Quark                            | quark:stained_planks_purple_stairs                           |    1923 |    false |    7551 |         0 | Purple Stained Wood Stairs                                      | true   |                                                            |
| Quark                            | quark:stained_planks_red_slab                                |    1957 |    false |    7571 |         0 | Red Stained Wood Slab                                           | true   |                                                            |
| Quark                            | quark:stained_planks_red_slab_double                         |    1958 |    false |         |           | tile.stained_planks_red_slab_double.name                        | true   |                                                            |
| Quark                            | quark:stained_planks_red_stairs                              |    1927 |    false |    7555 |         0 | Red Stained Wood Stairs                                         | true   |                                                            |
| Quark                            | quark:stained_planks_silver_slab                             |    1945 |    false |    7565 |         0 | Light Gray Stained Wood Slab                                    | true   |                                                            |
| Quark                            | quark:stained_planks_silver_slab_double                      |    1946 |    false |         |           | tile.stained_planks_silver_slab_double.name                     | true   |                                                            |
| Quark                            | quark:stained_planks_silver_stairs                           |    1921 |    false |    7549 |         0 | Light Gray Stained Wood Stairs                                  | true   |                                                            |
| Quark                            | quark:stained_planks_white_slab                              |    1929 |    false |    7557 |         0 | White Stained Wood Slab                                         | true   |                                                            |
| Quark                            | quark:stained_planks_white_slab_double                       |    1930 |    false |         |           | tile.stained_planks_white_slab_double.name                      | true   |                                                            |
| Quark                            | quark:stained_planks_white_stairs                            |    1913 |    false |    7541 |         0 | White Stained Wood Stairs                                       | true   |                                                            |
| Quark                            | quark:stained_planks_yellow_slab                             |    1937 |    false |    7561 |         0 | Yellow Stained Wood Slab                                        | true   |                                                            |
| Quark                            | quark:stained_planks_yellow_slab_double                      |    1938 |    false |         |           | tile.stained_planks_yellow_slab_double.name                     | true   |                                                            |
| Quark                            | quark:stained_planks_yellow_stairs                           |    1917 |    false |    7545 |         0 | Yellow Stained Wood Stairs                                      | true   |                                                            |
| Quark                            | quark:stone_andesite_bricks_slab                             |    2097 |    false |    7670 |         0 | Andesite Brick Slab                                             | true   |                                                            |
| Quark                            | quark:stone_andesite_bricks_slab_double                      |    2098 |    false |         |           | tile.stone_andesite_bricks_slab_double.name                     | true   |                                                            |
| Quark                            | quark:stone_andesite_bricks_stairs                           |    2096 |    false |    7669 |         0 | Andesite Brick Stairs                                           | true   |                                                            |
| Quark                            | quark:stone_andesite_bricks_wall                             |    2116 |    false |    7683 |         0 | Andesite Brick Wall                                             | true   |                                                            |
| Quark                            | quark:stone_andesite_slab                                    |    2057 |    false |    7642 |         0 | Andesite Slab                                                   | true   |                                                            |
| Quark                            | quark:stone_andesite_slab_double                             |    2058 |    false |         |           | tile.stone_andesite_slab_double.name                            | true   |                                                            |
| Quark                            | quark:stone_andesite_stairs                                  |    2056 |    false |    7641 |         0 | Andesite Stairs                                                 | true   |                                                            |
| Quark                            | quark:stone_andesite_wall                                    |    1900 |    false |    7528 |         0 | Andesite Wall                                                   | true   |                                                            |
| Quark                            | quark:stone_basalt_bricks_slab                               |    2100 |    false |    7672 |         0 | Basalt Brick Slab                                               | true   |                                                            |
| Quark                            | quark:stone_basalt_bricks_slab_double                        |    2101 |    false |         |           | tile.stone_basalt_bricks_slab_double.name                       | true   |                                                            |
| Quark                            | quark:stone_basalt_bricks_stairs                             |    2099 |    false |    7671 |         0 | Basalt Brick Stairs                                             | true   |                                                            |
| Quark                            | quark:stone_basalt_bricks_wall                               |    2117 |    false |    7684 |         0 | Basalt Brick Wall                                               | true   |                                                            |
| Quark                            | quark:stone_basalt_slab                                      |    1754 |    false |    7381 |         0 | Basalt Slab                                                     | true   |                                                            |
| Quark                            | quark:stone_basalt_slab_double                               |    1755 |    false |         |           | tile.stone_basalt_slab_double.name                              | true   |                                                            |
| Quark                            | quark:stone_basalt_stairs                                    |    1756 |    false |    7382 |         0 | Basalt Stairs                                                   | true   |                                                            |
| Quark                            | quark:stone_diorite_bricks_slab                              |    2094 |    false |    7668 |         0 | Diorite Brick Slab                                              | true   |                                                            |
| Quark                            | quark:stone_diorite_bricks_slab_double                       |    2095 |    false |         |           | tile.stone_diorite_bricks_slab_double.name                      | true   |                                                            |
| Quark                            | quark:stone_diorite_bricks_stairs                            |    2093 |    false |    7667 |         0 | Diorite Brick Stairs                                            | true   |                                                            |
| Quark                            | quark:stone_diorite_bricks_wall                              |    2115 |    false |    7682 |         0 | Diorite Brick Wall                                              | true   |                                                            |
| Quark                            | quark:stone_diorite_slab                                     |    2054 |    false |    7640 |         0 | Diorite Slab                                                    | true   |                                                            |
| Quark                            | quark:stone_diorite_slab_double                              |    2055 |    false |         |           | tile.stone_diorite_slab_double.name                             | true   |                                                            |
| Quark                            | quark:stone_diorite_stairs                                   |    2053 |    false |    7639 |         0 | Diorite Stairs                                                  | true   |                                                            |
| Quark                            | quark:stone_diorite_wall                                     |    1899 |    false |    7527 |         0 | Diorite Wall                                                    | true   |                                                            |
| Quark                            | quark:stone_granite_bricks_slab                              |    2091 |    false |    7666 |         0 | Granite Brick Slab                                              | true   |                                                            |
| Quark                            | quark:stone_granite_bricks_slab_double                       |    2092 |    false |         |           | tile.stone_granite_bricks_slab_double.name                      | true   |                                                            |
| Quark                            | quark:stone_granite_bricks_stairs                            |    2090 |    false |    7665 |         0 | Granite Brick Stairs                                            | true   |                                                            |
| Quark                            | quark:stone_granite_bricks_wall                              |    2114 |    false |    7681 |         0 | Granite Brick Wall                                              | true   |                                                            |
| Quark                            | quark:stone_granite_slab                                     |    2051 |    false |    7638 |         0 | Granite Slab                                                    | true   |                                                            |
| Quark                            | quark:stone_granite_slab_double                              |    2052 |    false |         |           | tile.stone_granite_slab_double.name                             | true   |                                                            |
| Quark                            | quark:stone_granite_stairs                                   |    2050 |    false |    7637 |         0 | Granite Stairs                                                  | true   |                                                            |
| Quark                            | quark:stone_granite_wall                                     |    1898 |    false |    7526 |         0 | Granite Wall                                                    | true   |                                                            |
| Quark                            | quark:stone_jasper_bricks_slab                               |    2109 |    false |    7678 |         0 | Jasper Brick Slab                                               | true   |                                                            |
| Quark                            | quark:stone_jasper_bricks_slab_double                        |    2110 |    false |         |           | tile.stone_jasper_bricks_slab_double.name                       | true   |                                                            |
| Quark                            | quark:stone_jasper_bricks_stairs                             |    2108 |    false |    7677 |         0 | Jasper Brick Stairs                                             | true   |                                                            |
| Quark                            | quark:stone_jasper_bricks_wall                               |    2120 |    false |    7687 |         0 | Jasper Brick Wall                                               | true   |                                                            |
| Quark                            | quark:stone_jasper_slab                                      |    1769 |    false |    7400 |         0 | Jasper Slab                                                     | true   |                                                            |
| Quark                            | quark:stone_jasper_slab_double                               |    1770 |    false |         |           | tile.stone_jasper_slab_double.name                              | true   |                                                            |
| Quark                            | quark:stone_jasper_stairs                                    |    1771 |    false |    7401 |         0 | Jasper Stairs                                                   | true   |                                                            |
| Quark                            | quark:stone_limestone_bricks_slab                            |    2106 |    false |    7676 |         0 | Limestone Brick Slab                                            | true   |                                                            |
| Quark                            | quark:stone_limestone_bricks_slab_double                     |    2107 |    false |         |           | tile.stone_limestone_bricks_slab_double.name                    | true   |                                                            |
| Quark                            | quark:stone_limestone_bricks_stairs                          |    2105 |    false |    7675 |         0 | Limestone Brick Stairs                                          | true   |                                                            |
| Quark                            | quark:stone_limestone_bricks_wall                            |    2119 |    false |    7686 |         0 | Limestone Brick Wall                                            | true   |                                                            |
| Quark                            | quark:stone_limestone_slab                                   |    1764 |    false |    7396 |         0 | Limestone Slab                                                  | true   |                                                            |
